v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,L1,L2,L3,L4,L5,,P1,P2,P3,P4,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,,A,B,C,D,E,F,G
5,18,7,16,8,13,19,6,10,22,18,13,21,10,22,9,14,14,23,28,20,9.5,9.5,9.66666666666667,9.66666666666667,9.5,,1,2,2,2,,9,,10,9,10,9,10,9,9,10,9,10,10,9,10,10,9,9,10,8,10,10,9,10,10,10,8,10,10,10,10,10,,3,6,6,2,1,2,4,4,7,6,6,6,7,7,7,7,5.0625,8,8,8,7,7,8,6,7,7,8,7,8,,5,5,5,,4,4,5,5,5,5,5,5,5,5,5,4,5,4,3,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,5,5,5,,5,1,4,4,0,3,4
5,8,16,19,2,13,17,14,3,15,11,1,21,7,10,4,6,18,9,12,20,6.5,7.33333333333333,8.5,7,7.66666666666667,,2,1,2,2,,8,,3,6,10,10,10,6,8,8,4,6,9,10,9,9,7,8,8,9,8,7,9,4,7,4,6,4,8,8,7,10,,5,6,6,7,5,6,5,5,3,4,3,4,6,6,7,6,5.25,3,6,3,6,7,8,5,6,7,5,4,6,,4,2,4,3,5,5,4,3,4,4,4,5,3,4,4,4,4,4,3,4,4,4,4,4,5,5,5,4,4,3,3,4,4,5,4,4,4,4,5,,4,1,4,3,2,1,7
5,8,8,10,10,10,12,12,13,17,18,17,17,15,19,20,21,22,23,23,25,7.5,6.66666666666667,8,7.33333333333333,7.83333333333333,,1,1,2,1,,16,,7,8,8,8,9,8,5,7,7,7,8,7,10,7,6,7,6,7,6,7,8,8,8,8,9,7,6,8,8,9,,6,5,6,6,5,6,6,5,6,6,6,6,6,5,5,6,5.6875,7,6,7,6,7,7,6,7,7,6,7,7,,4,4,5,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,3,4,4,5,4,4,4,4,4,5,,3,2,3,1,1,1,2
19,9,3,5,21,3,4,8,16,14,17,7,11,6,12,18,15,2,10,13,20,7.83333333333333,7.16666666666667,8.16666666666667,7.33333333333333,6.5,,2,2,2,1,,1,,8,8,7,6,6,8,10,10,8,9,8,5,10,7,4,8,7,9,8,8,8,7,7,7,4,7,6,6,8,8,,7,6,7,7,7,7,5,7,7,7,7,7,6,6,6,6,6.5625,7,8,8,7,7,6,7,8,8,7,7,6,,3,4,5,5,5,5,4,4,4,5,5,5,4,5,4,5,4,5,4,5,5,4,5,5,5,4,4,5,4,4,4,4,5,5,5,4,5,5,5,,3,1,4,3,2,1,7
13,6,14,16,15,20,18,6,12,17,22,23,8,22,16,10,16,5,25,24,8,8.66666666666667,7.66666666666667,9,7.83333333333333,8.66666666666667,,1,2,2,2,,9,,8,3,10,4,10,8,8,8,6,9,7,7,10,10,4,10,10,7,10,10,9,8,9,8,10,10,10,10,9,9,,7,7,7,4,5,5,6,5,7,6,6,7,5,5,5,5,5.75,8,8,8,7,8,8,8,8,8,8,8,8,,5,5,5,4,4,5,5,4,4,5,5,5,5,5,4,5,4,4,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,,4,2,4,1,4,3,1
8,20,21,14,8,17,9,8,12,14,18,10,18,15,20,6,20,13,19,22,23,7.83333333333333,8.5,9.66666666666667,9.5,9.16666666666667,,1,2,2,1,,13,,9,8,10,10,10,1,8,10,8,8,9,9,10,10,8,10,6,8,10,10,8,10,10,10,9,10,10,10,9,10,,7,7,7,6,7,7,6,6,6,6,5,6,7,7,7,7,6.5,7,8,8,8,8,8,8,8,8,7,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,1,0,2,7
15,15,20,22,11,16,7,10,14,16,13,14,22,13,21,5,20,7,11,23,25,8.16666666666667,6.83333333333333,7.5,8.33333333333333,8.66666666666667,,1,1,2,2,,12,,8,8,7,9,8,9,7,6,8,9,8,6,6,8,8,7,6,8,7,9,9,8,9,9,9,8,6,9,9,9,,3,3,4,6,6,6,6,6,5,6,3,4,1,2,3,3,4.1875,7,7,7,6,7,6,6,5,5,7,5,5,,4,4,4,5,5,5,4,3,4,5,5,5,4,5,5,4,3,3,4,4,5,4,5,5,4,4,5,5,5,5,4,4,4,5,4,3,5,4,4,,3,2,4,1,2,3,7
5,6,7,8,10,10,11,13,13,15,16,16,17,17,17,20,21,22,22,24,25,8,7.66666666666667,8.83333333333333,8.16666666666667,8.83333333333333,,1,2,1,1,,14,,9,8,9,8,9,8,6,10,8,9,9,8,10,9,8,6,7,9,8,9,8,9,9,8,8,8,8,6,8,10,,6,6,6,5,6,6,6,5,6,6,7,7,6,7,6,6,6.0625,6,7,8,7,7,8,7,7,7,7,8,6,,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,,3,1,4,3,4,2,2
8,11,14,16,17,19,1,2,4,5,7,12,13,18,3,6,10,15,20,21,9,8.5,8.83333333333333,8,8.66666666666667,10,,1,1,1,2,,11,,4,8,8,8,10,8,9,8,10,10,9,8,8,10,10,10,8,4,4,10,10,10,10,10,10,10,10,10,10,10,,7,6,6,5,4,4,6,6,7,7,7,7,6,6,6,6,6,7,7,7,6,7,8,6,3,8,8,8,8,,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,4,5,,3,1,4,1,2,1,4
8,3,13,5,20,21,16,9,14,1,2,12,6,10,7,4,11,15,17,19,18,8,8.66666666666667,7.5,5.5,7.16666666666667,,1,1,2,2,,12,,6,9,7,6,10,8,6,10,6,4,6,9,10,7,5,9,10,7,6,6,10,9,6,3,9,9,9,5,5,9,,5,3,3,7,5,4,2,4,6,6,5,5,4,4,5,4,4.5,7,7,8,4,8,8,3,8,8,5,7,1,,4,5,5,4,5,5,5,33,4,4,5,5,5,5,5,5,3,3,3,3,4,4,4,4,3,4,4,5,5,4,4,3,5,4,3,3,5,3,5,,2,1,3,1,0,0,7
2,5,1,14,16,15,3,21,8,9,10,6,12,4,20,13,7,17,19,11,18,6.33333333333333,7,7.16666666666667,6.66666666666667,7.33333333333333,,1,1,2,2,,12,,6,5,8,7,9,9,6,7,5,4,6,7,9,9,6,4,5,3,6,8,7,9,9,7,8,6,10,7,6,9,,3,4,5,3,5,6,6,5,6,6,3,2,2,4,1,3,4,6,7,6,8,8,7,7,6,8,6,7,8,,4,5,3,3,4,3,5,2,3,3,4,5,2,4,5,4,4,4,2,3,4,4,4,5,3,5,4,5,3,4,5,4,5,3,2,3,3,4,5,,3,1,4,2,1,1,1
21,11,22,10,20,12,6,7,24,11,7,18,13,17,23,11,18,8,12,20,22,5.66666666666667,5.16666666666667,7.83333333333333,5.5,6.16666666666667,,1,1,1,2,,11,,5,5,10,6,6,4,4,8,3,5,5,4,10,8,6,6,4,6,5,6,7,7,7,5,7,7,7,6,6,7,,6,5,5,5,4,5,6,5,4,6,6,5,4,5,4,4,4.9375,5,6,7,8,6,7,7,8,8,7,7,8,,4,5,5,4,5,5,4,3,4,4,4,5,4,4,5,5,5,4,3,4,5,4,5,4,5,4,5,5,3,4,4,5,5,5,3,5,5,4,5,,4,3,1,2,2,2,1
15,21,2,13,4,16,8,1,3,7,9,12,17,11,6,14,19,5,10,18,20,8.5,8.83333333333333,9,7.83333333333333,7.66666666666667,,1,2,1,2,,10,,8,8,9,7,6,8,10,8,10,8,9,7,9,7,9,8,10,9,7,8,9,9,9,8,6,9,9,10,8,9,,6,6,4,6,5,5,6,5,5,6,7,5,7,6,7,6,5.75,8,8,7,7,7,6,8,8,7,6,7,7,,4,5,5,4,4,4,4,2,3,4,4,5,4,5,5,5,3,4,4,4,5,3,4,4,5,4,4,5,4,4,4,3,5,4,3,3,3,4,5,,3,1,4,2,3,1,7
13,19,8,17,16,7,1,4,10,2,11,14,9,18,5,12,3,20,6,15,21,6.16666666666667,6.16666666666667,8.33333333333333,6.83333333333333,7.5,,1,1,2,2,,12,,6,6,8,8,10,7,6,9,5,7,5,4,10,7,6,4,4,7,7,8,8,9,9,7,5,7,8,7,7,9,,4,3,3,4,3,3,6,4,3,5,5,5,4,4,6,3,4.0625,3,5,8,6,7,6,5,4,8,5,5,5,,5,4,5,4,5,5,4,3,4,4,5,5,5,5,4,4,4,3,3,4,4,4,4,5,5,5,4,5,4,4,4,4,4,5,3,4,4,3,5,,3,1,3,2,2,1,1
1,2,,8,16,,5,4,,7,9,10,12,18,3,13,20,21,,15,17,8.33333333333333,7.16666666666667,8.33333333333333,7.83333333333333,8.66666666666667,,1,2,1,1,,14,,8,6,9,8,9,8,7,8,8,9,8,7,9,8,8,8,8,7,8,7,9,8,9,8,10,9,7,8,7,9,,5,6,7,4,5,6,5,5,7,7,6,6,2,3,2,3,4.9375,8,8,7,7,8,7,6,7,8,7,7,4,,4,4,5,4,4,5,5,4,4,4,3,5,3,3,4,4,4,1,2,4,4,4,3,4,4,4,4,3,3,4,4,4,4,5,3,5,4,4,5,,3,1,3,3,4,1,1
1,4,5,6,8,14,16,7,9,10,12,17,19,2,21,3,11,13,15,18,20,7,7.16666666666667,8.16666666666667,7.16666666666667,8.5,,1,2,1,2,,10,,6,8,9,8,9,7,8,8,8,8,7,8,9,9,7,8,4,7,7,9,7,7,7,4,9,7,8,9,7,9,,5,4,5,5,6,6,4,6,5,6,5,6,4,4,2,4,4.8125,6,7,6,7,7,8,6,7,8,6,7,8,,4,4,4,4,4,5,3,3,4,4,3,4,4,3,4,3,4,3,3,4,4,3,4,4,4,4,4,4,3,3,4,3,4,4,3,3,4,5,4,,3,1,3,2,0,0,7
3,19,1,8,13,5,18,4,12,16,20,7,14,9,2,11,10,17,6,15,21,6.5,6.5,7.5,6.33333333333333,6.83333333333333,,1,2,2,1,,13,,7,6,7,7,8,5,5,8,5,5,7,6,9,7,7,6,6,7,6,7,7,8,7,6,6,7,8,7,7,8,,5,5,4,6,5,5,3,5,6,6,6,5,5,5,3,5,4.9375,7,6,8,5,7,7,7,6,8,7,7,5,,4,4,5,4,3,4,4,3,4,4,3,4,4,4,4,5,4,4,3,4,4,4,4,4,4,4,4,5,3,4,4,4,4,4,3,3,4,5,4,,2,2,3,1,0,0,4
8,16,7,12,14,1,4,5,18,19,6,17,11,10,2,3,9,20,15,21,13,6.66666666666667,7,8.33333333333333,8.5,8.33333333333333,,1,2,2,1,,13,,6,5,9,8,9,7,7,9,8,9,8,9,10,8,6,6,8,7,9,9,7,6,7,8,8,6,7,8,10,9,,6,6,5,6,5,5,6,4,5,5,5,6,6,6,5,6,5.4375,6,7,7,8,7,8,7,6,8,6,6,7,,5,4,5,4,3,3,4,5,5,4,4,4,4,4,5,4,3,4,4,3,4,4,4,4,4,3,5,4,3,3,3,4,4,4,4,3,5,4,5,,3,1,4,2,0,0,2
14,9,8,7,6,5,3,20,16,12,11,10,4,1,13,2,15,21,19,18,17,8.66666666666667,8.83333333333333,9,7.5,8.33333333333333,,1,2,1,1,,14,,8,9,10,8,10,6,6,10,3,9,10,10,10,10,3,9,9,6,6,10,10,9,8,10,8,9,10,10,8,10,,4,3,4,5,5,5,5,5,7,7,7,7,6,5,4,4,5.1875,8,8,8,8,7,7,7,6,8,8,8,8,,4,4,5,5,4,5,5,4,4,4,5,5,4,4,5,4,4,3,5,3,4,5,5,5,5,5,4,5,4,4,5,5,5,5,5,4,5,4,5,,2,1,3,2,0,0,7
9,18,7,8,19,1,17,16,11,12,3,14,5,6,4,13,2,20,15,10,21,8.5,8.66666666666667,9.33333333333333,8.5,9.16666666666667,,1,2,2,2,,9,,7,9,10,9,9,9,10,10,8,9,9,8,10,8,8,10,8,6,10,9,7,9,10,7,10,9,8,10,9,10,,6,6,7,6,6,7,6,5,7,7,7,7,6,6,6,6,6.3125,8,7,8,8,8,8,6,8,8,7,7,8,,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,4,4,5,5,5,4,4,5,4,5,5,4,5,4,5,5,5,4,4,5,5,5,,4,2,4,1,3,3,7
1,2,5,7,8,16,9,19,11,4,12,15,17,14,10,3,18,20,13,6,21,7.16666666666667,8.16666666666667,9,8.83333333333333,8.33333333333333,,2,2,2,1,,1,,6,8,9,10,8,8,9,8,7,8,8,9,10,9,8,9,9,10,8,8,6,8,10,10,9,6,6,7,9,9,,5,5,6,6,5,3,4,4,7,6,6,7,5,5,6,6,5.375,8,6,7,8,8,8,7,8,8,8,6,8,,5,3,5,4,5,5,5,5,5,4,5,4,4,4,4,3,3,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,5,5,5,5,5,4,5,,2,2,3,1,0,0,2
8,16,19,7,18,9,13,4,14,20,1,6,17,3,10,5,2,11,15,12,21,8,8.66666666666667,9.5,8.83333333333333,9.66666666666667,,1,2,2,2,,9,,8,6,10,9,10,6,8,9,8,10,7,10,10,9,8,10,8,9,10,10,8,10,10,9,10,9,10,9,8,10,,6,6,5,6,5,4,2,4,5,7,7,7,4,4,5,4,5.0625,7,6,8,8,6,8,8,6,8,7,7,8,,3,3,5,4,5,5,4,4,5,4,4,5,5,4,4,5,4,4,4,4,5,5,5,4,5,4,5,5,5,4,4,5,5,5,4,5,5,5,5,,4,2,3,2,0,3,7
18,5,8,1,16,2,6,3,4,12,14,17,7,11,15,13,19,20,10,9,21,9,9.5,8.5,8,8.5,,,,,,,,,10,10,10,8,8,8,10,8,9,8,10,10,10,8,8,8,9,8,8,10,9,8,7,7,8,9,10,8,8,9,,6,5,5,7,6,6,7,6,7,5,6,6,6,6,7,6,6.0625,7,8,7,7,8,8,8,8,8,7,7,7,,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,,4,1,3,3,1,3,1
8,7,16,1,4,10,19,5,12,13,11,14,9,2,17,6,21,3,20,18,15,7.5,7.16666666666667,8.83333333333333,8,9.33333333333333,,1,1,2,1,,16,,8,7,9,8,10,8,6,8,8,8,9,7,10,9,9,7,8,8,7,10,5,7,9,8,9,8,8,9,8,10,,5,5,5,6,5,6,6,5,4,4,5,4,5,5,5,5,5,6,6,5,5,6,7,6,5,7,5,6,6,,4,4,4,4,5,5,4,3,4,4,5,3,4,4,4,4,4,3,3,4,4,5,4,4,5,4,5,5,3,3,4,4,4,5,5,4,4,4,5,,3,2,3,1,1,1,7
8,12,13,16,7,18,19,1,4,5,10,11,14,20,2,3,6,9,15,17,21,4.5,3.33333333333333,6.5,5.16666666666667,3.83333333333333,,1,2,2,2,,9,,3,3,6,5,5,3,3,9,4,3,3,3,9,9,2,4,3,5,3,3,6,5,8,4,3,8,3,2,6,7,,5,5,6,6,5,5,6,5,6,6,6,5,6,6,5,6,5.5625,5,7,7,6,6,7,5,5,7,7,6,6,,5,5,5,5,4,4,5,5,5,5,5,5,5,4,5,4,4,5,4,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,4,4,5,4,5,,3,2,3,2,0,0,3
5,8,13,16,1,3,19,14,20,9,12,4,6,15,17,18,10,7,11,2,21,9.5,8.66666666666667,9.16666666666667,8.5,8.16666666666667,,1,1,2,2,,12,,10,10,8,7,9,9,9,10,7,8,10,9,10,9,9,9,6,9,10,7,10,9,8,9,7,9,9,10,9,9,,3,5,5,4,6,6,2,5,6,6,6,7,6,6,5,4,5.125,6,8,7,5,8,7,5,6,6,7,8,8,,4,5,4,3,4,4,4,3,3,5,4,4,4,5,4,4,4,3,4,3,5,3,4,5,4,4,5,5,4,4,4,4,3,4,3,4,4,3,3,,3,1,3,2,0,0,1
19,8,16,2,18,17,1,7,12,6,4,5,9,10,14,15,11,3,13,20,21,5.83333333333333,4.83333333333333,5.5,4.66666666666667,4.16666666666667,,2,2,2,1,,1,,7,7,5,5,7,8,5,6,4,3,4,6,9,7,3,2,2,3,1,4,6,4,5,8,4,8,5,5,3,4,,6,3,4,2,5,6,5,3,6,6,5,5,2,2,2,2,4,7,6,7,5,4,6,7,7,7,7,6,8,,4,4,5,4,4,4,3,3,3,4,3,4,4,5,3,3,3,2,3,3,3,4,4,4,4,4,4,4,2,3,5,5,4,4,3,4,4,4,5,,3,2,3,1,0,2,7
8,19,17,16,9,7,1,14,18,12,13,21,20,3,4,10,6,5,2,15,10,5.66666666666667,5,7.5,6.83333333333333,7,,2,2,2,1,,1,,7,6,6,4,6,6,5,8,6,6,3,3,10,10,6,4,2,9,4,8,8,6,6,9,6,6,8,6,8,10,,6,6,6,4,5,3,4,5,5,6,6,6,4,3,5,3,4.8125,7,7,7,6,7,6,7,6,7,7,6,6,,3,3,4,4,3,4,3,3,5,4,5,4,4,4,4,4,4,3,3,4,4,4,3,3,4,3,4,5,4,3,4,4,4,4,4,3,4,3,3,,4,1,3,3,4,3,7
19,17,16,15,7,24,9,5,6,15,18,10,21,18,19,9,21,12,22,11,20,6.66666666666667,7.66666666666667,8,7,6.16666666666667,,1,1,2,2,,12,,8,10,3,6,10,10,10,8,4,4,6,8,10,7,6,3,2,10,10,8,10,10,8,7,1,3,6,9,8,8,,5,5,7,7,6,4,5,3,4,7,7,5,6,2,3,5,5.0625,7,7,1,8,6,8,3,8,8,8,6,4,,4,5,5,3,5,5,5,4,5,3,5,5,5,5,4,5,5,4,4,4,5,5,5,4,4,3,5,5,5,5,5,5,5,5,3,4,5,4,4,,2,1,3,2,0,0,7
18,8,13,5,1,3,19,12,7,4,17,20,10,6,9,16,11,2,14,21,15,7.5,7.16666666666667,8.66666666666667,8,9.5,,1,2,2,1,,13,,6,6,8,7,10,7,8,9,7,9,9,5,10,10,9,8,7,9,8,9,6,9,8,8,10,9,8,8,8,10,,4,5,5,6,5,6,6,5,6,5,6,6,5,5,2,4,5.0625,7,7,7,8,7,7,6,7,7,7,6,7,,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,5,5,4,4,5,5,5,5,5,4,5,5,5,4,4,4,5,5,5,5,4,5,5,5,,3,2,3,1,0,2,7
11,5,19,8,7,8,,1,14,12,4,9,13,16,21,3,17,15,,,,7.5,6.83333333333333,8.16666666666667,6,7,,1,1,1,2,,11,,5,7,7,6,8,6,7,9,4,6,8,7,10,8,5,9,4,7,7,9,9,9,9,5,4,8,7,7,6,10,,5,6,5,5,4,5,6,5,5,5,6,7,5,6,5,5,5.3125,6,6,6,7,7,7,8,7,7,7,7,5,,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,3,3,5,5,5,,4,2,4,1,1,2,7
8,4,16,14,19,17,7,5,6,9,1,12,10,3,2,15,21,11,18,20,13,8.66666666666667,9,9.33333333333333,9.33333333333333,8.66666666666667,,1,1,2,1,,16,,9,10,10,9,9,9,10,9,9,8,7,9,10,10,9,9,7,8,10,9,9,9,9,9,8,9,9,10,9,9,,6,6,6,7,7,7,7,6,6,7,6,7,6,6,6,6,6.375,7,8,7,7,8,8,8,7,8,8,8,8,,4,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,4,4,3,5,5,5,5,4,4,5,5,4,4,5,5,5,5,5,4,5,5,5,,4,1,4,1,4,3,4
8,16,14,4,1,9,18,12,2,15,7,5,19,6,3,17,21,13,10,20,11,7.16666666666667,8,8.5,8.33333333333333,7.66666666666667,,1,2,2,1,,13,,6,8,9,9,9,8,9,9,7,8,4,8,10,9,5,9,7,7,10,9,9,8,8,8,8,7,8,8,7,7,,5,5,5,2,2,5,5,4,3,4,4,3,6,6,6,5,4.375,7,6,7,7,7,7,6,6,7,7,6,6,,4,4,5,4,4,5,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,5,4,5,,4,2,4,1,2,3,1
8,16,1,4,19,3,12,5,7,14,17,13,9,11,20,10,6,21,2,18,15,5.33333333333333,5.5,7.66666666666667,6.16666666666667,5.33333333333333,,1,2,2,1,,13,,4,7,6,4,5,6,3,8,5,4,5,7,10,8,5,7,4,7,5,6,4,6,8,7,3,6,6,7,8,9,,4,5,5,6,3,5,6,6,6,6,5,5,5,4,4,4,4.9375,5,6,6,7,7,5,6,7,8,6,5,5,,4,4,4,3,5,3,4,3,4,4,4,5,4,5,5,5,2,3,3,3,4,5,4,3,4,5,5,4,3,2,4,3,4,5,5,2,5,3,5,,3,1,3,2,0,0,7
18,8,16,18,7,12,1,5,9,4,17,3,14,2,11,15,6,10,20,21,13,7.66666666666667,7.83333333333333,7.66666666666667,7.83333333333333,8.16666666666667,,2,2,1,2,,6,,9,7,9,9,8,5,6,7,6,8,7,9,9,8,7,9,7,6,8,9,7,9,7,9,8,9,9,8,7,9,,6,7,6,4,5,5,5,6,5,6,6,6,6,6,6,5,5.625,7,8,8,8,7,8,7,6,7,6,7,6,,4,5,4,4,4,4,5,5,5,4,5,5,4,5,5,4,4,5,3,4,5,4,4,4,4,4,4,5,13,3,4,5,4,5,5,4,5,4,5,,3,1,4,2,2,1,1
8,9,1,3,5,13,21,6,10,11,12,14,16,18,20,2,4,7,15,19,17,8.5,9.5,8.66666666666667,7.83333333333333,8.5,,1,1,2,2,,12,,8,10,8,7,9,10,10,7,7,6,8,10,10,10,8,7,8,9,8,9,10,9,9,6,9,8,10,9,9,10,,2,6,6,4,5,6,5,6,3,7,5,5,6,6,4,5,5.0625,7,7,5,7,8,7,7,7,8,7,7,5,,2,5,5,4,4,5,5,4,5,4,5,5,4,5,3,5,4,3,3,4,5,4,4,5,3,4,5,5,5,5,5,5,4,4,3,3,3,5,3,,5,1,3,4,3,3,7
19,9,20,17,13,5,21,8,1,2,4,3,7,6,14,18,12,11,16,15,10,6.16666666666667,6.33333333333333,7.5,8,7.83333333333333,,2,2,2,1,,1,,6,9,7,10,9,8,7,8,7,6,6,5,9,10,8,5,5,6,6,9,7,4,7,6,5,5,8,8,9,10,,6,5,5,6,5,5,3,6,5,6,3,5,3,5,3,5,4.75,6,7,7,7,7,8,5,5,7,6,6,6,,4,4,5,3,4,4,5,4,4,4,5,5,5,5,4,4,3,3,3,4,4,4,4,4,4,4,4,5,4,4,4,3,5,5,5,4,5,3,5,,3,2,4,2,1,2,7
7,11,13,17,18,19,21,4,20,6,12,15,9,10,8,3,14,2,5,1,16,8.66666666666667,8.5,6.16666666666667,6.33333333333333,3.83333333333333,,2,2,2,1,,1,,10,10,6,10,2,10,10,5,2,10,10,6,2,7,5,2,7,8,4,2,10,8,8,7,3,10,10,8,8,1,,7,2,6,4,2,6,6,6,5,7,7,7,1,1,2,1,4.375,8,7,8,6,7,8,7,7,7,8,7,8,,2,3,3,2,2,4,2,2,3,3,3,4,4,5,3,4,3,1,2,2,3,3,4,4,4,4,3,4,5,1,4,5,5,4,4,4,4,5,5,,5,1,4,2,4,3,7
16,19,18,7,8,1,3,14,11,9,5,6,12,21,20,17,13,10,2,15,4,8.66666666666667,8.33333333333333,9.5,7.16666666666667,8.83333333333333,,1,1,1,2,,11,,9,10,8,6,9,6,8,10,6,10,10,8,10,7,8,10,7,10,10,8,7,10,10,7,8,10,7,9,7,10,,6,6,6,7,7,6,7,5,6,7,7,7,7,7,7,7,6.5625,7,8,8,8,8,8,7,8,8,8,8,8,,4,5,5,3,4,4,5,5,5,4,5,5,5,5,5,5,5,5,3,5,4,3,4,4,4,5,4,5,5,3,4,5,5,4,4,4,4,4,5,,3,1,4,2,2,3,1
16,8,12,14,7,18,4,5,3,11,20,1,2,17,10,6,9,19,21,15,13,8.5,8.16666666666667,8.16666666666667,8.16666666666667,8.66666666666667,,1,1,2,2,,12,,9,9,8,6,10,10,6,8,8,9,9,8,8,8,7,8,8,8,9,9,7,9,9,9,8,8,9,8,9,9,,6,7,7,7,6,6,7,6,5,7,7,7,7,6,6,7,6.5,7,8,7,7,8,8,7,8,7,7,7,8,,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,4,4,,4,1,3,1,2,3,7
7,9,16,19,5,8,17,1,18,4,13,3,11,12,2,6,14,21,15,20,10,9,8.33333333333333,8.66666666666667,8.33333333333333,9.66666666666667,,1,2,1,2,,10,,10,8,10,10,10,8,8,8,6,10,10,6,10,8,10,8,8,8,8,8,8,10,6,8,10,10,10,10,10,10,,5,5,4,4,5,5,5,4,4,4,5,4,4,4,4,4,,5,5,4,4,5,5,4,5,3,4,4,3,,5,4,4,4,5,5,4,5,5,5,4,5,5,5,5,5,5,3,3,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,4,5,5,,2,2,2,1,0,0,3
8,12,16,17,19,6,14,1,2,5,9,10,13,14,20,21,3,11,15,18,7,7.33333333333333,6.33333333333333,8.66666666666667,7.66666666666667,8,,1,2,2,1,,13,,6,8,10,10,8,6,4,6,4,8,8,6,10,8,8,6,8,8,6,8,10,8,10,8,6,8,4,8,10,10,,6,6,5,2,5,3,3,4,6,7,7,6,4,4,3,4,,6,6,7,7,7,7,5,6,7,6,5,7,,5,5,5,3,4,4,3,4,5,5,4,5,4,3,5,5,4,4,4,3,5,5,5,4,5,4,4,5,4,4,5,5,5,5,5,3,4,4,4,,2,1,3,1,0,0,7
8,7,16,12,2,1,4,14,5,17,9,6,6,10,18,20,3,11,15,13,21,5,6,8.33333333333333,6.33333333333333,6.66666666666667,,1,2,1,2,,10,,6,6,8,4,8,2,8,8,4,6,6,4,10,6,4,8,6,8,8,6,4,8,10,6,6,4,4,6,10,10,,4,3,3,2,5,5,6,5,3,2,3,5,4,3,6,4,,5,7,7,7,6,7,5,5,7,4,4,5,,4,4,5,4,4,4,5,3,5,3,4,5,4,4,4,5,4,4,3,4,5,5,5,4,5,4,5,5,3,4,4,4,5,5,3,5,5,3,4,,2,2,2,1,0,0,7
1,4,12,19,9,17,14,8,5,16,15,2,3,6,10,7,18,11,13,21,20,7.66666666666667,8,9,8.33333333333333,9.33333333333333,,2,2,2,1,,1,,6,6,10,4,10,8,6,8,6,10,8,10,10,12,8,8,8,8,10,8,8,10,8,8,10,8,8,10,10,10,,6,6,5,3,5,5,6,5,6,6,6,6,7,6,6,6,,8,6,8,8,6,8,6,6,8,6,6,8,,4,5,5,4,5,4,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,3,4,4,4,4,5,4,5,,6,1,4,3,2,3,7
8,19,7,3,16,9,5,14,17,18,1,11,13,2,12,6,10,15,20,4,21,8.66666666666667,7.66666666666667,8,7.33333333333333,7.66666666666667,,1,1,2,1,,16,,10,10,8,6,8,8,8,6,6,10,8,6,10,8,6,8,6,8,8,8,10,8,8,8,6,8,8,8,8,8,,6,6,6,7,5,6,6,5,7,5,7,6,4,4,4,5,,7,6,7,5,7,7,6,6,7,6,5,4,,5,5,5,4,4,5,4,3,5,5,5,5,4,5,5,4,4,4,3,4,5,5,5,5,5,5,5,5,4,2,3,5,5,4,4,4,4,4,4,,2,2,2,1,0,0,4
